english,manual_igbo,nllb_igbo,bleu_score,meteor_score,chrf_score,rouge1_score,rouge2_score,rougeL_score,exact_match
Her office visited the family with essential supplies and basic goods.,Ụlọ ya ji ngwongwo na ihe ndị dị mkpa letaa ezinụlọ ahụ.,Ọfịs ya letara ezinụlọ ahụ na ihe ndị dị mkpa na ihe ndị dị mkpa.,0.2676032275663791,0.0,0.5401522413464019,0.5999999999999999,0.42857142857142855,0.4000000000000001,0
"Bright Enabulele, failed to substantiate their allegations of electoral malpractice.","Bright Enabulele, egosighi ebubo ha nke mmejọ ntuliaka.","Bright Enabulele, egosighi ebubo ha nke mmejọ ntuliaka.",1.0,0.0,1.0,1.0,1.0,1.0,1
The tribunal found this inadequate to prove the allegations of malpractice.,Ụlọikpe ahụ chọpụtara na nke a ezughị ezu iji gosipụta ebubo nke mmebi iwu.,Ụlọikpe ahụ chọpụtara na nke a ezughị ezu iji gosipụta ebubo nke mmebi iwu.,1.0,0.0,1.0,1.0,1.0,1.0,1
"I don’t have any belongings left, he said.",O kwuru na o nweghị ihe ọ bụla fọdụrụ m.,O kwuru na o nweghị ihe ọ bụla fọdụrụ m.,1.0,0.0,1.0,1.0,1.0,1.0,1
"This year, many houses have been destroyed, he said.","N'afọ a, e bibiri ọtụtụ ụlọ, ka o kwuru.","N'afọ a, e bibiri ọtụtụ ụlọ, ka o kwuru.",1.0,0.0,1.0,1.0,1.0,1.0,1
"The symbolism of Bikila’s win continues to resonate today.
",Ihe nnọchianya nke mmeri Bikila ka na-ada ụda taa.,Ihe nnọchianya nke mmeri Bikila na-aga n'ihu na-ada ụda taa. ,0.5253819788848316,0.0,0.8847037969189828,0.8,0.6956521739130435,0.8,0
"They can be fresh, frozen, canned, or dried.","Ha nwere ike ịdị ọhụrụ, ịjụ oyi, ịnọ n'ime karama, ma ọ bụ ịkpọnwụrụ akpọnwụ.","Ha nwere ike ịbụ ndị ọhụrụ, ndị a jụrụ oyi, ndị e tinyere n'ime karama, ma ọ bụ ndị a kpọnwụrụ akpọnwụ.",0.23418123261847473,0.0,0.7253742418423377,0.7391304347826088,0.5,0.7391304347826088,0
This visit is at the invitation of President Bola Ahmed Tinubu.,Nleta a bụ n'ọkpụkpọ òkù nke Onye isi ala Bola Ahmed Tinubu.,Nleta a bụ n'ọkpụkpọ òkù nke Onye isi ala Bola Ahmed Tinubu.,1.0,0.0,1.0,1.0,1.0,1.0,1
BRICS nations are also divided on how they treat Western nations.,Mba BRICS dịkwa iche iche n'otú ha si emeso mba ndị dị n'Ebe Ọdịda Anyanwụ Ụwa.,Mba BRICS dịkwa iche iche n'otú ha si emeso mba ndị dị n'Ebe Ọdịda Anyanwụ Ụwa.,1.0,0.0,1.0,1.0,1.0,1.0,1
French customers are preparing for Vendredi Fou (Crazy Friday).,Ndị ahịa French na-akwadebe maka Vendredi Fou (Fraịdee Ara).,Ndị ahịa French na-akwadebe maka Vendredi Fou (Friday Mad).,0.7259795291154771,0.0,0.8186860384038482,0.7826086956521738,0.761904761904762,0.7826086956521738,0
"However, he expressed doubt about the outcome of the talks.","Otú ọ dị, o gosipụtara obi abụọ banyere nsonaazụ nke mkparịta ụka ahụ.","Otú ọ dị, o gosipụtara obi abụọ banyere nsonaazụ nke mkparịta ụka ahụ.",1.0,0.0,1.0,1.0,1.0,1.0,1
"The next cohort of TechMaestro Bootcamp begins May 31, 2025.","Nzukọ ọzọ nke TechMaestro Bootcamp na-amalite na May 31, 2025.","Nzukọ ọzọ nke TechMaestro Bootcamp na-amalite na May 31, 2025.",1.0,0.0,1.0,1.0,1.0,1.0,1
"Afwangs, said government would ensure sustained collaboration with development partners.",Gọọmentị kwuru na ndị Afwang ga-ahụ maka nkwado na-adịgide adịgide na ndị mmekọ mmepe.,"Afwangs, kwuru na gọọmentị ga-ahụ maka nkwado na-adịgide adịgide na ndị mmekọ mmepe.",0.6496576136660688,0.0,0.8362055080886842,0.918918918918919,0.7999999999999999,0.8108108108108109,0
"A society without history is no society, Mai Borgu disclosed.","Otu ọha mmadụ na-enweghị akụkọ ihe mere eme abụghị ọha mmadụ, Mai Borgu kpughere.","Otu ọha mmadụ na-enweghị akụkọ ihe mere eme abụghị ọha mmadụ, Mai Borgu kpughere.",1.0,0.0,1.0,1.0,1.0,1.0,1
"This review process has not been concluded, the statement read.","Emechabeghi usoro nyocha a, okwu kwuru.",Nkwupụta ahụ na-agụ na usoro nyocha a agwụbeghị.,0.05873949094699214,0.0,0.391148190090212,0.3529411764705882,0.26666666666666666,0.3529411764705882,0
"She called Dr Oby Ezekwesili a useful idiot, Duru revealed.","Ọ kpọrọ Drọkịta Oby Ezekwesili onye iberiibe bara uru, Duru kpughere.","Ọ kpọrọ Dr. Oby Ezekwesili onye iberiibe bara uru, Duru kpughere.",0.7419446627365011,0.0,0.8723945713012862,0.9166666666666666,0.8181818181818182,0.9166666666666666,0
Then he should create a state of emergency in those areas.,"Nke a mere, ọ kwesiri ime ka ọnọdụ mberede dị n'ebe ndị ahụ.","Mgbe ahụ, ọ ga-eme ka ọnọdụ mberede dị n'ebe ndị ahụ.",0.4919533018641347,0.0,0.6352619006485137,0.6666666666666666,0.64,0.6666666666666666,0
"In 2024, those admitted were a little less than 130.","N'afọ 2024, ọnụ ọgụgụ ndị a nabatara dị ihe na-erughị otu narị na iri atọ.","N'afọ 2024, ọnụ ọgụgụ ndị a nabatara dị ihe na-erughị otu narị na iri atọ.",1.0,0.0,1.0,1.0,1.0,1.0,1
These horrors are no longer distant headlines; they are personal.,Ihe ndị a jọgburu onwe ha abụghịzi isiokwu ndị dịpụrụ adịpụ; ha bụ nke onye ọ bụla n'ime anyị.,Ihe ndị a jọgburu onwe ha abụghịzi isiokwu ndị dịpụrụ adịpụ; ha bụ nke onye ọ bụla n'ime anyị.,1.0,0.0,1.0,1.0,1.0,1.0,1
"It was a very detailed briefing, and it was exhaustive.","Ọ bụ mkparịta ụka zuru ezu, nke metụtara ihe niile.","Ọ bụ mkparịta ụka zuru ezu, nke zuru ezu.",0.6496350258549114,0.0,0.5942477365747766,0.7000000000000001,0.6666666666666665,0.7000000000000001,0
"Also, constantly looking for ways to raise funds for betting.",Ha na-achọkwa ụzọ ha ga-esi nweta ego ha ga-eji na-agba chaa chaa.,Ha na-achọkwa ụzọ ha ga-esi nweta ego ha ga-eji na-agba chaa chaa.,1.0,0.0,1.0,1.0,1.0,1.0,1
"Becoming absorbed in gambling, such as regularly planning gambling activities.","Iji ịgba chaa chaa eme ihe, dị ka ịhazi otu ị ga-esi na-agba chaa chaa mgbe niile.","Iji ịgba chaa chaa eme ihe, dị ka ịhazi otú ị ga-esi na-agba chaa chaa mgbe niile.",0.8282477531331041,0.0,0.9441177289265271,0.9444444444444444,0.8823529411764706,0.9444444444444444,0
"Phosphate mining resumed in 2005, offering a temporary economic reprieve.","A maliteghachiri igwu fọsfeti n'afọ 2005, na-enye oge ụfọdụ a ga-eji kwụsịtụ ihe ndị a na-eme n'akụkọ ihe mere eme.","A maliteghachiri igwu phosphate n'afọ 2005, na-enye oge ụfọdụ a ga-eji kwụsịtụ ihe ndị a na-eme n'akụkọ ihe mere eme.",0.8578928092681435,0.0,0.9013088191491158,0.9491525423728815,0.912280701754386,0.9491525423728815,0
"Itd have been an insult to those institutions, Ogbonna said.",Ogbonna kwuru na ọ gaara abụ ihe ihere nye ụlọ ọrụ ndị ahụ.,Ogbonna kwuru na ọ ga-abụ ihe ihere nye ụlọ ọrụ ndị ahụ.,0.676130446299448,0.0,0.8786928639838628,0.9166666666666666,0.8181818181818182,0.9166666666666666,0
When something grabs your interest (like these adorable dog goggles!,Mgbe ihe dọtara mmasị gị (dị ka enyo nkịta ndị a mara mma!,Mgbe ihe dọtara mmasị gị (dị ka enyo nkịta ndị a mara mma!,1.0,0.0,1.0,1.0,1.0,1.0,1
"Also, social media is helping many people to make money.","Ọzọkwa, ebe mgbasa ozi ọha na eze na-enyere ọtụtụ mmadụ aka inweta ego.","Ọzọkwa, mgbasa ozi ọha na eze na-enyere ọtụtụ ndị aka inweta ego.",0.5974178044844201,0.0,0.7775636596448933,0.9032258064516129,0.7586206896551724,0.9032258064516129,0
"Protect yourselves and report any suspicious activity immediately, he explained.",Ọ kọwara na unu ga-echebe onwe unu ma kọọ ihe ọ bụla na-enyo enyo ozugbo.,Ọ kọwara na unu ga-echebe onwe unu ma kọọ ihe ọ bụla na-enyo enyo ozugbo.,1.0,0.0,1.0,1.0,1.0,1.0,1
"In Vatican circles, he is regarded as a key intellectual.",A na-ele ya anya dị ka onye isi ọkà ihe ọmụma n'etiti ndị Vatican.,A na-ele ya anya dị ka onye ọkà ihe ọmụma bụ́ isi n'etiti ndị Vatican.,0.5881465359714197,0.0,0.8531675084064446,0.9714285714285714,0.787878787878788,0.9142857142857143,0
"Chido Nwakanma Socio-Political Ine stated, GTI is not a sponsor.","Chido Nwakanma Socio-Political Ine kwuru, GTI abụghị onye nkwado.","Chido Nwakanma Socio-Political Ine kwuru, GTI abụghị onye nkwado.",1.0,0.0,1.0,1.0,1.0,1.0,1
"In 2024 alone, we cultivated over 200,000 hectares of rice.","Naanị n'afọ 2024, anyị kụrụ ihe karịrị 200,000 hectare nke osikapa.","Naanị n'afọ 2024, anyị kụrụ ihe karịrị 200,000 hectare nke osikapa.",1.0,0.0,1.0,1.0,1.0,1.0,1
"When he removed them now, did they ignore the removal?","Mgbe o wepụrụ ha ugbu a, ha leghaara mwepụ ahụ anya?","Mgbe o wepụrụ ha ugbu a, hà leghaara mwepụ ahụ anya?",0.7016879391277372,0.0,0.9093507960484853,0.9166666666666666,0.8181818181818182,0.9166666666666666,0
"This year, we are scaling up to over 250,000 hectares.","N'afọ a, anyị na-amụba ihe karịrị 250,000 hectare.","N'afọ a, anyị na-amụba ihe karịrị 250,000 hectare.",1.0,0.0,1.0,1.0,1.0,1.0,1
"You see, growth is not always the sign of health.","Ị hụla, ọ bụghị mgbe nile ka otuto na-egosi ahụ ike.","Ị hụla, ọ bụghị mgbe nile ka uto na-egosi ahụ́ ike.",0.6076795808137692,0.0,0.8252897055639333,0.9166666666666666,0.8181818181818182,0.9166666666666666,0
"There is no way he will truncate it, he assured.",O mesiri ya obi ike na o nweghị ụzọ ọ ga-esi belata ya.,O mesiri ya obi ike na o nweghị ụzọ ọ ga-esi belata ya.,1.0,0.0,1.0,1.0,1.0,1.0,1
"Well, President Tinubu didnt think this was necessary or appropriate.","Mana, onyeisi oche Tinubu echeghị na nke a dị mkpa ma ọ bụ kwesịrị ekwesị.","Ọfọn, onyeisi oche Tinubu echeghị na nke a dị mkpa ma ọ bụ kwesịrị ekwesị.",0.9253911813809743,0.0,0.9331510983061323,0.9032258064516129,0.896551724137931,0.9032258064516129,0
"He answered yes, but he didnt personally keep the records.","Ọ zara ee, ma o jighị aka ya na-edebe ihe ndekọ ahụ.","Ọ zara ee, ma o jighị aka ya na-edebe ihe ndekọ ahụ.",1.0,0.0,1.0,1.0,1.0,1.0,1
"Additionally, well curate and share content relevant to our audience.","Tụkwasị na nke ahụ, anyị ga-ekerịta ọdịnaya dị mkpa nye ndị na-ege anyị ntị.","Tụkwasị na nke ahụ, na-edozi ma na-ekerịta ọdịnaya dị mkpa nye ndị na-ege anyị ntị.",0.6475445426291286,0.0,0.8744478908487895,0.8500000000000001,0.7894736842105262,0.8500000000000001,0
"Combined, their votes would have clearly surpassed Tinubus eight-plus million.","E jikọtara ha ọnụ, vootu ha gaara akarị nnọọ nke Tinubu ihe karịrị nde asatọ.","E jikọtara ha ọnụ, votu ha gaara akarị nnọọ nke Tinubus ihe karịrị nde asatọ.",0.5773502691896257,0.0,0.9130480226127702,0.8823529411764706,0.75,0.8823529411764706,0
"Yet, quite a few people are skeptical about any collaboration.","Ma, e nwere ọtụtụ ndị na-enwe obi abụọ ma mmadụ ọ bụla ọ ga-arụkọ ọrụ ọnụ.","Ma, e nwere ọtụtụ ndị na-enwe obi abụọ ma mmadụ ọ bụla ọ̀ ga-arụkọ ọrụ ọnụ.",0.8153551038173115,0.0,0.9354258768167587,1.0,1.0,1.0,0
"Anyone would be silly to take Akon serious, wrote KirkHammeR.","Onye ọ bụla ga-abụ onye nzuzu iwere Akon kpọrọ ihe, KirkHammeR dere.","Onye ọ bụla ga-abụ onye nzuzu iwere Akon kpọrọ ihe, ka KirkHammeR dere.",0.7910665071754358,0.0,0.9496152156346606,0.9655172413793104,0.888888888888889,0.9655172413793104,0
"Support journalism driven by facts, created by Nigerians for Nigerians.","Na-akwado akwụkwọ akụkọ sitere n'eziokwu, nke ndị Naịjirịa kere maka ndị Naịjirịa.","Na-akwado akwụkwọ akụkọ sitere n'eziokwu, nke ndị Naịjirịa kere maka ndị Naịjirịa.",1.0,0.0,1.0,1.0,1.0,1.0,1
You can pre register for the event by visiting this link.,Ị nwere ike ịdebanye aha tupu oge eruo maka ihe omume ahụ site n'ịga na njikọ a.,Ị nwere ike ịdebanye aha tupu oge eruo maka ihe omume ahụ site n'ịga na njikọ a.,1.0,0.0,1.0,1.0,1.0,1.0,1
He stressed that violating these rules disrupts order in the chamber.,O kwusiri ike na imebi iwu ndị a na-emebi usoro ụlọ.,O kwusiri ike na imebi iwu ndị a na-emebi usoro ụlọ.,1.0,0.0,1.0,1.0,1.0,1.0,1
"However, the extension bid was denied by the police authorities.","Otu ọ dị, ndị uwe ojii jụrụ arịrịọ mgbasa ahụ.","Otú ọ dị, ndị uwe ojii jụrụ arịrịọ ahụ.",0.6716877364745231,0.0,0.6942707056560585,0.8571428571428572,0.7368421052631577,0.8571428571428572,0
The House of Representatives also needs a minimum of 240 votes.,Ụlọ Nzukọ Ndị Okenye chọkwara vootu karịrị narị abụọ na iri anọ.,Ụlọ Nzukọ Ndị Okenye chọkwara votu dịkarịa ala narị abụọ na iri anọ.,0.5783569866465142,0.0,0.8172035015409689,0.7999999999999999,0.6428571428571429,0.7999999999999999,0
The Olodo Bridge is being constructed to replace the old bridge.,A na-ewu Akwa mmiri Olodo iji dochie akwa ochie ahụ.,A na-ewu Olodo Bridge iji dochie akwa ochie ahụ.,0.474954953300978,0.0,0.6667692113223316,0.8571428571428572,0.631578947368421,0.8571428571428572,0
"The prison work Francis inspired continues, albeit with new challenges.","Ọrụ mkpọrọ ahụ Francis chepụtara na-aga n'ihu, ọ bụ ezie na e nwere ihe ịma aka ọhụrụ.","Ọrụ mkpọrọ ahụ Francis nyere n'ike mmụọ nsọ na-aga n'ihu, ọ bụ ezie na e nwere ihe ịma aka ọhụrụ.",0.693395566222006,0.0,0.8262356636132164,0.8444444444444444,0.7906976744186046,0.8444444444444444,0
"For the feat, he was awarded a 1,000 cash prize.","N'ihi ihe a o mere, e nyere ya ego ruru otu puku.","N'ihi ihe a o mere, e nyere ya ego ruru otu puku.",1.0,0.0,1.0,1.0,1.0,1.0,1
But a leaders superpower is not urgency; it is stillness.,Ma ịbụ onye ndu dị ike abụghị ịdị ngwa; ọ bụ ịnọ jụụ.,Ma ịbụ onye ndú dị ike abụghị ịdị ngwa; ọ bụ ịnọ jụụ.,0.7611606003349892,0.0,0.9069369532463242,0.9230769230769231,0.8333333333333334,0.9230769230769231,0
"However, Mr Traors popularity goes beyond acceptance of military rule.","Otu ọ dị, Maazị Traors na-ewu ewu karịa ịnakwere ọchịchị ndị agha.","Otú ọ dị, ewu ewu nke Maazị Traors karịrị ịnakwere ọchịchị ndị agha.",0.2691109110344472,0.0,0.6891456539576458,0.7857142857142857,0.46153846153846156,0.6428571428571429,0
He posted on X: Mike Waltz has left the chat.,O dere na X: Mike Waltz ahapụla mkparịta ụka ahụ.,O dere na X: Mike Waltz ahapụla mkparịta ụka ahụ.,1.0,0.0,1.0,1.0,1.0,1.0,1
"The swearing-in ceremony was held at the Eagles Square, Abuja.","Emere ememe ịṅụ iyi na Eagles Square, Abuja.","Emere ememe ịṅụ iyi na Eagles Square, Abuja.",1.0,0.0,1.0,1.0,1.0,1.0,1
"For now, he has not spoken officially for the party.","Ka ọ dị ugbu a, o kwughị okwu n'ihu ọha maka otu ya.","Ka ọ dị ugbu a, o kwughị okwu n'ihu ọha n'aha ndị otu ahụ.",0.6930977286178778,0.0,0.7646985409964292,0.7857142857142856,0.6923076923076924,0.7857142857142856,0
"In Lagos, food remains a vital part of everyday life.","Na Legọs, nri ka bụ akụkụ dị mkpa nke ndụ kwa ụbọchị.","Na Legọs, nri ka bụ akụkụ dị mkpa nke ndụ kwa ụbọchị.",1.0,0.0,1.0,1.0,1.0,1.0,1
We cannot complete a road before needing to refurbish it.,Anyị enweghị ike ịrụcha ụzọ tupu anyị arụzigharịa ya.,Anyị enweghị ike ịrụcha ụzọ tupu anyị arụzigharịa ya.,1.0,0.0,1.0,1.0,1.0,1.0,1
"Despite the formidable contenders, Boyomo remains optimistic about Lookmans chances.","N'agbanyeghị ndị na-alụ ọgụ siri ike, Boyomo ka na-enwe nchekwube banyere ohere Lookman nwere.","N'agbanyeghị ndị na-alụ ọgụ siri ike, Boyomo ka na-enwe nchekwube banyere ohere Lookman nwere.",1.0,0.0,1.0,1.0,1.0,1.0,1
Further Information would be provided to your nominee at the inauguration.,A ga-enye onye a họpụtara n'ọrụ gị ihe ọmụma ndị ọzọ n'oge mmemme imeghe ọchịchị.,A ga-enye onye a họpụtara n'ọrụ gị ihe ọmụma ndị ọzọ n'oge ememe ncheta.,0.7807675336587018,0.0,0.7389622892119257,0.8571428571428572,0.8500000000000001,0.8571428571428572,0
Kindly send me the name and contact number of your nominee.,Biko zitere m aha na nọmba ekwentị nke onye a họpụtara.,Biko zitere m aha na nọmba kọntaktị nke onye a họpụtara.,0.7016879391277372,0.0,0.8308673091084265,0.896551724137931,0.8148148148148148,0.896551724137931,0
"They can adapt and chart a new course, he mentioned.",O kwuru na ha nwere ike igbanwe ma kpebie ụzọ ọhụrụ ha ga-esi na-aga.,O kwuru na ha nwere ike ime mgbanwe ma kpebie ụzọ ọhụrụ ha ga-esi na-aga.,0.7241577342575828,0.0,0.9468934136526926,0.9142857142857143,0.8484848484848485,0.9142857142857143,0
Our goal is zero discrimination against people living with HIV AIDS.,Ihe mgbaru ọsọ anyị bụ ịghara ịkpa ókè megide ndị bu nje HIV na AIDS.,Ihe mgbaru ọsọ anyị bụ ịghara ịkpa ókè megide ndị bu nje HIV na AIDS.,1.0,0.0,1.0,1.0,1.0,1.0,1
"He was convicted alongside his firm, Detorrid Heritage Investment Limited.","A mara ya ikpe n'akụkụ ụlọ ọrụ ya, Detorrid Heritage Investment Limited.","A mara ya ikpe n'akụkụ ụlọ ọrụ ya, Detorrid Heritage Investment Limited.",1.0,0.0,1.0,1.0,1.0,1.0,1
"But today, the same Eleko is now the NEW LAGOS!","Ma taa, otu Eleko ahụ bụzi NEW LAGOS!","Ma taa, otu Eleko ahụ bụzi NEW LAGOS!",1.0,0.0,1.0,1.0,1.0,1.0,1
"We are farmers, and our survival depends on these lands.","Anyị bụ ndị ọrụ ugbo, ndụ anyị na-adaberekwa n'ala ndị a.","Anyị bụ ndị ọrụ ugbo, ndụ anyị na-adaberekwa n'ala ndị a.",1.0,0.0,1.0,1.0,1.0,1.0,1
"The enraged IPOB leader said, I have a court order.","Onye ndú IPOB ahụ iwe ji sịrị, ""Enwere m iwu ụlọikpe"".","Onye ndú IPOB ahụ iwe ji sịrị, ""Enwere m iwu ụlọikpe"".",1.0,0.0,1.0,1.0,1.0,1.0,1
"You are advised to please desist from this, Juwon wrote.","A na-adụ gị ọdụ ka ị kwụsị nke a, Juwon dere.","A na-adụ gị ọdụ ka ị kwụsị nke a, Juwon dere.",1.0,0.0,1.0,1.0,1.0,1.0,1
I am the National Coordinator of the Take It Back Movement.,Abụ m Onye Nchịkọta Mba nke mkpesa Weghachịa ya.,Abụ m Onye Nchịkọta Mba nke Movement Take It Back.,0.5169731539571706,0.0,0.5593956959938945,0.6666666666666666,0.6363636363636364,0.6666666666666666,0
The move sparked outrage among the Assembly members and legal practitioners.,Nke a kpaliri iwe n'etiti ndị otu Assembly na ndị na-eme iwu.,Nke a kpaliri iwe n'etiti ndị otu Assembly na ndị na-eme iwu.,1.0,0.0,1.0,1.0,1.0,1.0,1
"Its their routine, and they sometimes do it that way.","Ọ bụ ihe ha na-eme mgbe niile, ha na-emekwa ya otu ahụ mgbe ụfọdụ.","Ọ bụ ihe ha na-eme mgbe niile, ha na-emekwa ya otú ahụ mgbe ụfọdụ.",0.7825422900366437,0.0,0.9294676985453107,0.9375,0.8666666666666667,0.9375,0
"We now export surplus electricity to other countries, including Germany.","Ugbu a, anyị na-ebupụ ọkụ eletrik fọdụrụnụ na mba ndị ọzọ, gụnyere Jamịnị.","Ugbu a, anyị na-ebupụ ọkụ eletrik fọdụrụnụ ná mba ndị ọzọ, gụnyere Germany.",0.6703420896351792,0.0,0.8319145162630234,0.918918918918919,0.7999999999999999,0.8648648648648649,0
"I need to support others, I need to give back.","Achọrọ m ịkwado ndị ọzọ, achọrọ m inyeghachi.","Achọrọ m ịkwado ndị ọzọ, achọrọ m inyeghachi.",1.0,0.0,1.0,1.0,1.0,1.0,1
"In South Africa, four undersea cables went offline at once.","Na Saụt Afrịka, agbanyụrụ eriri anọ dị n'okpuru mmiri ozugbo.","Na Saụt Afrịka, e gbanyere eriri anọ dị n'okpuru mmiri ozugbo.",0.587728372510532,0.0,0.8187844434009283,0.8571428571428571,0.7692307692307693,0.8571428571428571,0
"As with the coronation of many popes, his was controversial.","Dị ka ọ dị n'oge a na-ekpu ọtụtụ ndị popu okpueze, ọ bụ nke ya kpatara esemokwu.","Dị ka ọ dị n'oge a na-ekpo ọtụtụ ndị popu okpueze, ọ bụ ya kpatara esemokwu.",0.6452121005104222,0.0,0.8561727341233896,0.9142857142857143,0.787878787878788,0.9142857142857143,0
COVID-19 Impact: Temporary revenue dips highlighted reliance on matchday income.,Mmetụta COVID-19: Mbelata ego ha nwetara n'oge na-adịbeghị anya gosipụtara ịdabere na ego ha nwetara n'ụbọchị egwuregwu.,Mmetụta COVID-19: Mbelata ego ha nwetara n'oge na-adịbeghị anya gosipụtara ịdabere na ego ha nwetara n'ụbọchị egwuregwu.,1.0,0.0,1.0,1.0,1.0,1.0,1
He invested his prize in his block and real estate business.,O tinyere ego o nwetara n'ụlọ ọrụ iwu ụlọ na ire ụlọ ya.,O tinyere ego o nwetara n'ụlọ ọrụ ya na ụlọ ya.,0.5406149861913043,0.0,0.6956040235642825,0.8461538461538461,0.6666666666666667,0.8461538461538461,0
But the party welcomes individuals or groups willing to join it.,Ma òtù ahụ na-anabata ndị mmadụ n'otu n'otu ma ọ bụ ìgwè ndị dị njikere isonyere ya.,Ma òtù ahụ na-anabata ndị mmadụ n'otu n'otu ma ọ bụ ìgwè ndị dị njikere isonyere ya.,1.0,0.0,1.0,1.0,1.0,1.0,1
They are behind the two million barrels of oil per day.,Ha nọ n'azụ nde barrels abụọ nke mmanụ kwa ụbọchị.,Ha nọ n'azụ nde barrels abụọ nke mmanụ kwa ụbọchị.,1.0,0.0,1.0,1.0,1.0,1.0,1
We slept on the cold floor with the lights on 24/7.,Anyị hiri ụra n'ala dị jụụ na ọkụ na-enwu mgbe niile.,Anyị na-ehi ụra n'ala dị jụụ na ọkụ na-enwu 24/7.,0.5977653345720249,0.0,0.6434259743763399,0.7407407407407408,0.64,0.7407407407407408,0
Nigeria is planning to ban R-22 refrigerants by 1 January 2030.,Naịjirịa na-eme atụmatụ igbochi R-22 refrigerants site na 1 Jenụwarị 2030.,Naịjirịa na-eme atụmatụ igbochi R-22 refrigerants site na 1 Jenụwarị 2030.,1.0,0.0,1.0,1.0,1.0,1.0,1
Why did he not say he must preside over my case?,Gịnị mere na o kwughị na ya ga-eduzi ikpe m?,Gịnị mere na o kwughị na ya ga-eduzi ikpe m?,1.0,0.0,1.0,1.0,1.0,1.0,1
I salute the U.S. government for deciding to release the documents.,Ana m ekele gọọmenti Amerịka maka mkpebi ha mere ịhapụ akwụkwọ ndị ahụ.,Ana m ekele gọọmenti United States maka mkpebi ha mere ịhapụ akwụkwọ ndị ahụ.,0.6997522298221912,0.0,0.829106795878274,0.875,0.8000000000000002,0.875,0
Always remember to view sports betting as a form of entertainment.,Cheta mgbe nile ile ịkụ nzọ egwuregwu anya dị ka ụdị ntụrụndụ.,Cheta mgbe nile ile ịkụ nzọ egwuregwu anya dị ka ụdị ntụrụndụ.,1.0,0.0,1.0,1.0,1.0,1.0,1
Our ancestors told stories; our kids build worlds in Minecraft.,Ndị nna nna anyị ha kọrọ akụkọ; ụmụ anyị na-ewu ụwa na Minecraft.,Ndị nna nna anyị hà na-akọ akụkọ; ụmụ anyị na-ewu ụwa na Minecraft.,0.6703420896351792,0.0,0.8824695172945044,0.8125,0.7333333333333333,0.8125,0
"Also, prevent underage betting and other forms of unlawful gambling.","Ọzọkwa, zere ịgba chaa chaa ndị na-erubeghị okenye na ụdị ịgba chaa chaa ndị ọzọ iwu na-akwadoghị.","Ọzọkwa, zere ịgba chaa chaa ndị na-erubeghị afọ iri na ụma na ụdị ịgba chaa chaa ndị ọzọ iwu na-akwadoghị.",0.693395566222006,0.0,0.8890128029067811,0.8837209302325583,0.8292682926829269,0.8837209302325583,0
This guide will walk you through the process step by step.,Akwụkwọ nduzi a ga-eduzi gị site na usoro ahụ nzọụkwụ na nzọụkwụ.,Akwụkwọ nduzi a ga-eduzi gị site na usoro ahụ nzọụkwụ site na nzọụkwụ.,0.7910665071754358,0.0,0.9429778525878497,0.9696969696969697,0.9032258064516129,0.9696969696969697,0
The persistent reliance on imported petroleum products has compounded these challenges.,Ịdabegidere n'ihe ndị e ji emepụta mmanụ ala emepụta emeela ka nsogbu ndị a ka njọ.,Ịdabere na-adịgide adịgide n'ihe ndị e ji emepụta mmanụ ala emepụta emeela ka nsogbu ndị a ka njọ.,0.8172460049207133,0.0,0.9066825264264468,0.8372093023255814,0.8292682926829269,0.8372093023255814,0
Mr Mojeed Alabi has participated in several international conferences and fellowships.,Maazị Mojeed Alabi ekerewo òkè n'ọtụtụ ogbako mba ụwa na agụmakwụkwọ.,Maazị Mojeed Alabi ekerewo òkè n'ọtụtụ ogbako mba ụwa na agụmakwụkwọ.,1.0,0.0,1.0,1.0,1.0,1.0,1
Colour Remo Stars FC are also known as Sky Blue Stars.,A makwaara Colour Remo Stars FC dị ka Sky Blue Stars.,Colour Remo Stars FC makwaara dị ka Sky Blue Stars.,0.6113082296626929,0.0,0.850113519724129,0.9523809523809523,0.7368421052631577,0.8571428571428572,0
They have simply become thrilling plot twists in our national story.,Ha aghọọla nnọọ ihe ndị na-akpali akpali n'akụkọ mba anyị.,Ha aghọwo nnọọ ihe ndị na-akpali akpali n'akụkọ mba anyị.,0.7825422900366437,0.0,0.8821047467466049,0.9285714285714286,0.8461538461538461,0.9285714285714286,0
What advice would you give to startups looking to scale effectively?,Olee ndụmọdụ ị ga-enye ndị na-amalite ịmalite ọrụ na-achọ imeziwanye ihe n'ụzọ dị irè?,Ndụmọdụ dị aṅaa ka ị ga-enye ndị na-amalite ịmalite ọrụ na-achọ imeziwanye ihe n'ụzọ dị irè?,0.722160038719837,0.0,0.8879299366250691,0.8780487804878049,0.8205128205128205,0.8780487804878049,0
We consistently innovate to build products that solve our customers problems.,Anyị na-eme ihe ọhụrụ mgbe niile iji mepụta ngwaahịa ndị na-edozi nsogbu ndị ọzụ ahịa anyị.,Anyị na-eme ihe ọhụrụ mgbe nile iji mepụta ngwaahịa ndị na-edozi nsogbu ndị ahịa anyị.,0.6447651430294847,0.0,0.8926787654959388,0.9302325581395349,0.8292682926829269,0.9302325581395349,0
